event_id,ts,video_rel,false_trigger,notes,reviewed_at,species,movement,count
210,2025-10-21 08:40:20,,0,,2026-01-30T13:51:03,Non fish,Stay,1
211,2025-10-21 08:40:23,25  10  20  10  44\211.mp4,0,,2026-01-30T13:51:17,Chinook,Up,2
212,2025-10-21 09:05:30,25  10  20  10  44\212.mp4,0,,2026-01-30T13:51:32,Chinook,Stay,1
213,2025-10-21 09:17:07,25  10  20  10  44\213.mp4,0,,2026-01-30T13:51:46,Chinook,Up,1
214,2025-10-21 09:42:02,25  10  20  10  44\214.mp4,0,,2026-01-30T13:51:59,Chinook,Up,1
215,2025-10-21 09:48:01,25  10  20  10  44\215.mp4,0,,2026-01-30T13:52:21,Chinook,Up,1
216,2025-10-21 09:56:18,25  10  20  10  44\216.mp4,0,,2026-01-30T13:52:36,Chinook,Up,1
217,2025-10-21 10:49:34,25  10  20  10  44\217.mp4,0,,2026-01-30T13:52:50,Chinook,Up,1
218,2025-10-21 11:00:48,25  10  20  10  44\218.mp4,0,,2026-01-30T13:53:05,Chinook,Up,1
219,2025-10-21 11:01:27,25  10  20  10  44\219.mp4,0,,2026-01-30T13:53:19,Chinook,Up,1
220,2025-10-21 11:33:50,25  10  20  10  44\220.mp4,0,,2026-01-30T13:53:33,Chinook,Up,1
221,2025-10-21 11:36:10,25  10  20  10  44\221.mp4,0,,2026-01-30T13:53:47,Chinook,Up,1
222,2025-10-21 11:37:53,25  10  20  10  44\222.mp4,0,,2026-01-30T13:54:00,Chinook,Up,1
223,2025-10-21 11:38:54,25  10  20  10  44\223.mp4,0,,2026-01-30T13:54:12,Chinook,Up,1
224,2025-10-21 11:41:48,25  10  20  10  44\224.mp4,0,,2026-01-30T13:54:29,Chinook,Up,1
225,2025-10-21 11:42:34,25  10  20  10  44\225.mp4,0,,2026-01-30T13:54:43,Chinook,Up,1
226,2025-10-21 11:50:57,25  10  20  10  44\226.mp4,0,,2026-01-30T13:54:58,Rainbow,Up,1
227,2025-10-21 11:51:53,25  10  20  10  44\227.mp4,0,,2026-01-30T13:55:11,Rainbow,Up,1
228,2025-10-21 12:02:55,,0,,2026-01-30T13:55:14,Non fish,Stay,1
229,2025-10-21 12:03:01,25  10  20  10  44\229.mp4,0,,2026-01-30T13:55:29,Rainbow,Down,1
230,2025-10-21 12:05:08,25  10  20  10  44\230.mp4,0,,2026-01-30T13:55:44,Rainbow,Up,1
231,2025-10-21 12:05:37,25  10  20  10  44\231.mp4,0,,2026-01-30T13:56:02,Rainbow,Up,1
232,2025-10-21 12:17:14,25  10  20  10  44\232.mp4,0,,2026-01-30T13:56:30,Rainbow,Up,1
233,2025-10-21 12:32:45,25  10  20  10  44\233.mp4,0,,2026-01-30T13:56:45,Rainbow,Up,1
234,2025-10-21 12:40:04,25  10  20  10  44\234.mp4,0,,2026-01-30T13:57:00,Chinook,Up,1
235,2025-10-21 12:45:48,25  10  20  10  44\235.mp4,0,,2026-01-30T13:57:14,Rainbow,Up,1
236,2025-10-21 12:48:59,25  10  20  10  44\236.mp4,0,,2026-01-30T13:57:28,Chinook,Up,1
237,2025-10-21 13:08:20,25  10  20  10  44\237.mp4,0,,2026-01-30T13:57:41,Chinook,Up,1
238,2025-10-21 13:09:22,25  10  20  10  44\238.mp4,0,,2026-01-30T13:58:03,Chinook,Up,1
239,2025-10-21 13:11:19,25  10  20  10  44\239.mp4,0,,2026-01-30T13:58:26,Chinook,Up,1
240,2025-10-21 13:16:04,25  10  20  10  44\240.mp4,0,,2026-01-30T13:58:56,Chinook,Stay,1
241,2025-10-21 13:16:27,25  10  20  10  44\241.mp4,0,,2026-01-30T13:59:10,Chinook,Stay,1
241,2025-10-21 13:16:27,25  10  20  10  44\241.mp4,0,,2026-01-30T13:59:10,Chinook,Up,1
242,2025-10-21 13:19:52,25  10  20  10  44\242.mp4,0,,2026-01-30T13:59:24,Rainbow,Up,1
243,2025-10-21 13:22:37,25  10  20  10  44\243.mp4,0,,2026-01-30T13:59:40,Chinook,Stay,1
244,2025-10-21 13:33:27,,0,,2026-01-30T13:59:42,Non fish,Stay,1
245,2025-10-21 13:33:39,25  10  20  10  44\245.mp4,0,,2026-01-30T13:59:58,Chinook,Stay,1
245,2025-10-21 13:33:39,25  10  20  10  44\245.mp4,0,,2026-01-30T13:59:58,Chinook,Up,1
246,2025-10-21 13:34:06,25  10  20  10  44\246.mp4,0,,2026-01-30T14:00:16,Rainbow,Up,1
247,2025-10-21 13:47:34,25  10  20  10  44\247.mp4,0,L,2026-01-30T14:21:30,Rainbow,Up,1
248,2025-10-21 13:57:02,25  10  20  10  44\248.mp4,0,C,2026-01-30T14:21:52,Rainbow,Up,1
249,2025-10-21 14:00:52,25  10  20  10  44\249.mp4,0,,2026-01-30T14:01:34,Chinook,Up,1
250,2025-10-21 14:22:33,25  10  20  10  44\250.mp4,0,,2026-01-30T14:22:13,Chinook,Up,1
251,2025-10-21 14:34:09,25  10  20  10  44\251.mp4,0,,2026-01-30T14:22:30,Rainbow,Up,1
252,2025-10-21 14:34:47,25  10  20  10  44\252.mp4,0,,2026-01-30T14:22:44,Chinook,Up,1
253,2025-10-21 14:38:58,25  10  20  10  44\253.mp4,0,,2026-01-30T14:23:03,Rainbow,Up,1
254,2025-10-21 14:39:17,25  10  20  10  44\254.mp4,0,,2026-01-30T14:23:18,Chinook,Up,1
255,2025-10-21 14:43:39,25  10  20  10  44\255.mp4,0,,2026-01-30T14:23:32,Chinook,Stay,1
256,2025-10-21 14:48:44,25  10  20  10  44\256.mp4,0,,2026-01-30T14:23:45,Chinook,Up,1
257,2025-10-21 14:49:06,25  10  20  10  44\257.mp4,0,,2026-01-30T14:24:04,Rainbow,Up,1
258,2025-10-21 14:49:41,25  10  20  10  44\258.mp4,0,,2026-01-30T14:24:30,Rainbow,Up,1
259,2025-10-21 14:50:31,25  10  20  10  44\259.mp4,0,,2026-01-30T14:24:46,Chinook,Up,1
260,2025-10-21 14:52:42,25  10  20  10  44\260.mp4,0,,2026-01-30T14:25:15,Rainbow,Up,1
261,2025-10-21 14:54:05,25  10  20  10  44\261.mp4,0,,2026-01-30T14:25:31,Chinook,Up,1
262,2025-10-21 14:58:19,25  10  20  10  44\262.mp4,0,,2026-01-30T14:25:47,Chinook,Up,1
263,2025-10-21 15:00:01,25  10  20  10  44\263.mp4,0,,2026-01-30T14:26:04,Rainbow,Up,1
264,2025-10-21 15:00:48,25  10  20  10  44\264.mp4,0,,2026-01-30T14:26:24,Chinook,Up,1
265,2025-10-21 15:02:30,25  10  20  10  44\265.mp4,0,,2026-01-30T14:26:41,Rainbow,Up,1
266,2025-10-21 15:06:21,,0,,2026-01-30T14:26:44,Non fish,Stay,1
267,2025-10-21 15:06:34,25  10  20  10  44\267.mp4,0,,2026-01-30T14:27:00,Chinook,Stay,1
267,2025-10-21 15:06:34,25  10  20  10  44\267.mp4,0,,2026-01-30T14:27:00,Chinook,Up,1
268,2025-10-21 15:16:21,,0,,2026-01-30T14:27:03,Non fish,Stay,1
269,2025-10-21 15:16:34,25  10  20  10  44\269.mp4,0,,2026-01-30T14:27:19,Rainbow,Down,1
270,2025-10-21 15:17:21,,0,,2026-01-30T14:27:22,Non fish,Stay,1
271,2025-10-21 15:17:21,25  10  20  10  44\271.mp4,0,,2026-01-30T14:27:36,Rainbow,Down,1
272,2025-10-21 15:18:36,25  10  20  10  44\272.mp4,0,,2026-01-30T14:27:51,Rainbow,Up,1
273,2025-10-21 15:26:15,25  10  20  10  44\273.mp4,0,,2026-01-30T14:28:06,Chinook,Up,1
274,2025-10-21 15:39:30,25  10  20  10  44\274.mp4,0,,2026-01-30T14:28:22,Chinook,Up,1
275,2025-10-21 15:45:54,25  10  20  10  44\275.mp4,0,,2026-01-30T14:28:37,Chinook,Up,1
276,2025-10-21 15:49:27,25  10  20  10  44\276.mp4,0,,2026-01-30T14:28:50,Chinook,Up,1
277,2025-10-21 15:55:56,25  10  20  10  44\277.mp4,0,,2026-01-30T14:29:12,Rainbow,Up,1
278,2025-10-21 16:09:07,25  10  20  10  44\278.mp4,0,,2026-01-30T14:29:28,Chinook,Stay,1
279,2025-10-21 16:12:02,25  10  20  10  44\279.mp4,0,,2026-01-30T14:29:46,Chinook,Stay,1
279,2025-10-21 16:12:02,25  10  20  10  44\279.mp4,0,,2026-01-30T14:29:46,Rainbow,Up,1
280,2025-10-21 16:13:40,,0,,2026-01-30T14:29:49,Non fish,Stay,1
281,2025-10-21 16:13:42,25  10  20  10  44\281.mp4,0,,2026-01-30T14:30:03,Chinook,Up,2
282,2025-10-21 16:14:20,25  10  20  10  44\282.mp4,0,,2026-01-30T14:30:19,Chinook,Up,1
283,2025-10-21 16:21:23,25  10  20  10  44\283.mp4,0,,2026-01-30T14:30:33,Chinook,Stay,1
284,2025-10-21 16:24:07,25  10  20  10  44\284.mp4,0,,2026-01-30T14:30:46,Chinook,Up,1
285,2025-10-21 16:26:04,25  10  20  10  44\285.mp4,0,,2026-01-30T14:31:01,Chinook,Up,1
286,2025-10-21 16:26:33,25  10  20  10  44\286.mp4,0,,2026-01-30T14:31:16,Chinook,Up,1
287,2025-10-21 16:32:32,25  10  20  10  44\287.mp4,0,,2026-01-30T14:31:29,Chinook,Up,1
288,2025-10-21 16:32:48,25  10  20  10  44\288.mp4,0,,2026-01-30T14:31:41,Chinook,Up,1
289,2025-10-21 16:35:10,25  10  20  10  44\289.mp4,0,,2026-01-30T14:31:56,Chinook,Up,1
290,2025-10-21 16:37:30,25  10  20  10  44\290.mp4,0,,2026-01-30T14:32:10,Chinook,Up,1
291,2025-10-21 16:39:33,25  10  20  10  44\291.mp4,0,A,2026-01-30T14:32:47,Atlantic,Stay,1
292,2025-10-21 16:57:37,25  10  20  10  44\292.mp4,0,,2026-01-30T14:33:18,Chinook,Up,1
293,2025-10-21 16:59:47,25  10  20  10  44\293.mp4,0,,2026-01-30T14:33:34,Chinook,Up,1
294,2025-10-21 17:04:29,25  10  20  10  44\294.mp4,0,,2026-01-30T14:33:48,Chinook,Up,1
295,2025-10-21 17:05:53,25  10  20  10  44\295.mp4,0,,2026-01-30T14:34:01,Chinook,Up,1
296,2025-10-21 17:15:12,25  10  20  10  44\296.mp4,0,,2026-01-30T14:34:15,Chinook,Up,2
297,2025-10-21 17:20:52,25  10  20  10  44\297.mp4,0,,2026-01-30T14:34:32,Chinook,Stay,1
298,2025-10-21 17:23:09,25  10  20  10  44\298.mp4,0,L,2026-01-30T14:35:08,Chinook,Up,1
299,2025-10-21 17:25:56,25  10  20  10  44\299.mp4,0,,2026-01-30T14:35:24,Chinook,Up,1
300,2025-10-21 17:31:17,25  10  20  10  44\300.mp4,0,,2026-01-30T14:35:38,Chinook,Up,1
301,2025-10-21 17:54:42,25  10  20  10  44\301.mp4,0,,2026-01-30T14:35:53,Chinook,Up,1
302,2025-10-21 18:11:29,25  10  20  10  44\302.mp4,0,,2026-01-30T14:36:23,Rainbow,Up,1
303,2025-10-21 18:15:23,25  10  20  10  44\303.mp4,0,,2026-01-30T14:36:36,Chinook,Up,1
304,2025-10-21 18:19:15,25  10  20  10  44\304.mp4,0,,2026-01-30T14:36:50,Chinook,Up,1
305,2025-10-21 18:21:48,25  10  20  10  44\305.mp4,0,,2026-01-30T14:37:06,Chinook,Up,1
306,2025-10-21 18:50:03,25  10  20  10  44\306.mp4,0,,2026-01-30T14:37:20,Chinook,Up,1
307,2025-10-21 19:37:45,25  10  20  10  44\307.mp4,0,,2026-01-30T14:37:47,Non fish,Down,1
308,2025-10-21 19:50:37,25  10  20  10  44\308.mp4,0,,2026-01-30T14:38:02,Chinook,Up,1
309,2025-10-21 20:05:37,25  10  20  10  44\309.mp4,0,,2026-01-30T14:38:29,Non fish,Down,1
310,2025-10-21 20:06:43,25  10  20  10  44\310.mp4,0,,2026-01-30T14:39:01,Rainbow,Up,1
311,2025-10-21 20:12:43,25  10  20  10  44\311.mp4,0,,2026-01-30T14:39:16,Chinook,Up,1
312,2025-10-21 20:14:59,25  10  20  10  44\312.mp4,0,,2026-01-30T14:39:33,Chinook,Up,1
313,2025-10-21 20:25:48,25  10  20  10  44\313.mp4,0,,2026-01-30T14:39:48,Rainbow,Up,1
314,2025-10-21 20:32:45,25  10  20  10  44\314.mp4,0,,2026-01-30T14:40:14,Non fish,Down,1
315,2025-10-21 21:48:38,,0,,2026-01-30T14:40:17,Non fish,Stay,1
316,2025-10-21 21:48:47,25  10  20  10  44\316.mp4,0,,2026-01-30T14:40:35,Chinook,Stay,1
316,2025-10-21 21:48:47,25  10  20  10  44\316.mp4,0,,2026-01-30T14:40:35,Chinook,Up,1
317,2025-10-21 22:46:22,25  10  20  10  44\317.mp4,0,,2026-01-30T14:40:50,Chinook,Up,1
318,2025-10-22 00:21:37,25  10  20  10  44\318.mp4,0,,2026-01-30T14:41:05,Chinook,Up,1
319,2025-10-22 02:02:39,25  10  20  10  44\319.mp4,0,,2026-01-30T14:41:22,Non fish,Down,1
320,2025-10-22 02:37:17,25  10  20  10  44\320.mp4,0,,2026-01-30T14:41:36,Non fish,Down,1
321,2025-10-22 02:45:58,25  10  20  10  44\321.mp4,0,,2026-01-30T14:42:09,Non fish,Down,1
322,2025-10-22 02:55:37,25  10  20  10  44\322.mp4,0,,2026-01-30T14:42:24,Chinook,Up,1
323,2025-10-22 03:45:49,25  10  20  10  44\323.mp4,0,,2026-01-30T14:42:38,Non fish,Down,1
324,2025-10-22 03:52:24,25  10  20  10  44\324.mp4,0,,2026-01-30T14:42:53,Non fish,Down,1
325,2025-10-22 04:08:42,25  10  20  10  44\325.mp4,0,,2026-01-30T14:43:08,Chinook,Up,1
326,2025-10-22 04:23:18,25  10  20  10  44\326.mp4,0,,2026-01-30T14:43:23,Non fish,Down,1
327,2025-10-22 04:40:37,25  10  20  10  44\327.mp4,0,,2026-01-30T14:43:39,Non fish,Down,1
328,2025-10-22 05:57:45,25  10  20  10  44\328.mp4,0,,2026-01-30T14:43:58,Non fish,Down,1
329,2025-10-22 06:16:43,25  10  20  10  44\329.mp4,0,,2026-01-30T14:44:13,Non fish,Down,1
330,2025-10-22 07:24:20,25  10  20  10  44\330.mp4,0,,2026-01-30T14:44:28,Non fish,Down,1
331,2025-10-22 07:24:56,25  10  20  10  44\331.mp4,0,,2026-01-30T14:44:41,Non fish,Down,1
332,2025-10-22 07:40:05,25  10  20  10  44\332.mp4,0,,2026-01-30T14:44:56,Non fish,Down,1
333,2025-10-22 07:44:50,25  10  20  10  44\333.mp4,0,A,2026-01-30T14:45:19,Chinook,Stay,1
333,2025-10-22 07:44:50,25  10  20  10  44\333.mp4,0,A,2026-01-30T14:45:19,Chinook,Up,1
334,2025-10-22 07:47:48,25  10  20  10  44\334.mp4,0,,2026-01-30T14:45:33,Non fish,Down,1
335,2025-10-22 08:30:37,25  10  20  10  44\335.mp4,0,,2026-01-30T14:45:47,Non fish,Down,1
336,2025-10-22 08:54:11,25  10  20  10  44\336.mp4,0,,2026-01-30T14:48:22,Chinook,Stay,1
337,2025-10-22 09:06:50,25  10  20  10  44\337.mp4,0,,2026-01-30T14:48:38,Non fish,Down,1
338,2025-10-22 09:55:09,25  10  20  10  44\338.mp4,0,,2026-01-30T14:48:53,Non fish,Down,1
339,2025-10-22 10:31:48,25  10  20  10  44\339.mp4,0,,2026-01-30T14:49:07,Chinook,Up,1
340,2025-10-22 10:55:23,25  10  20  10  44\340.mp4,0,,2026-01-30T14:49:21,Chinook,Up,1
341,2025-10-22 11:00:05,25  10  20  10  44\341.mp4,0,,2026-01-30T14:49:37,Non fish,Down,1
342,2025-10-22 11:00:27,25  10  20  10  44\342.mp4,0,,2026-01-30T14:49:53,Non fish,Down,1
343,2025-10-22 11:07:31,25  10  20  10  44\343.mp4,0,,2026-01-30T14:50:08,Non fish,Down,1
344,2025-10-22 11:16:37,25  10  20  10  44\344.mp4,0,,2026-01-30T14:50:23,Chinook,Up,1
345,2025-10-22 11:47:08,25  10  20  10  44\345.mp4,0,,2026-01-30T14:50:37,Non fish,Down,1
346,2025-10-22 12:26:40,25  10  20  10  44\346.mp4,0,,2026-01-30T14:50:51,Non fish,Down,1
347,2025-10-22 12:38:02,25  10  20  10  44\347.mp4,0,,2026-01-30T14:51:06,Chinook,Up,1
348,2025-10-22 12:54:54,25  10  20  10  44\348.mp4,0,,2026-01-30T14:51:23,Chinook,Up,1
349,2025-10-22 13:02:34,25  10  20  10  44\349.mp4,0,,2026-01-30T14:51:37,Coho,Up,1
350,2025-10-22 13:10:32,25  10  20  10  44\350.mp4,0,,2026-01-30T14:52:01,Rainbow,Up,1
351,2025-10-22 13:36:31,25  10  20  10  44\351.mp4,0,,2026-01-30T14:52:14,Chinook,Up,1
352,2025-10-22 13:56:11,25  10  20  10  44\352.mp4,0,,2026-01-30T14:52:28,Chinook,Up,1
353,2025-10-22 14:18:14,25  10  20  10  44\353.mp4,0,,2026-01-30T14:52:51,Rainbow,Up,1
354,2025-10-22 14:26:40,25  10  20  10  44\354.mp4,0,,2026-01-30T14:53:09,Non fish,Down,1
355,2025-10-22 14:43:42,25  10  20  10  44\355.mp4,0,,2026-01-30T14:53:22,Chinook,Up,1
356,2025-10-22 15:00:15,25  10  20  10  44\356.mp4,0,,2026-01-30T14:53:47,Chinook,Up,1
357,2025-10-22 15:04:09,25  10  20  10  44\357.mp4,0,T,2026-01-30T14:54:02,Chinook,Up,1
358,2025-10-22 15:09:18,25  10  20  10  44\358.mp4,0,T,2026-01-30T14:54:18,Non fish,Down,1
359,2025-10-22 15:11:07,25  10  20  10  44\359.mp4,0,T,2026-01-30T14:54:32,Non fish,Down,1
360,2025-10-22 15:15:03,25  10  20  10  44\360.mp4,0,T,2026-01-30T14:55:27,Non fish,Down,1
361,2025-10-22 15:15:52,25  10  20  10  44\361.mp4,0,T,2026-01-30T14:55:55,Chinook,Up,1
362,2025-10-22 15:17:09,25  10  20  10  44\362.mp4,0,T,2026-01-30T14:56:21,Non fish,Down,1
363,2025-10-22 15:17:49,25  10  20  10  44\363.mp4,0,T,2026-01-30T14:56:41,Non fish,Down,1
364,2025-10-22 15:26:45,25  10  20  10  44\364.mp4,0,T/C,2026-01-30T14:57:39,Rainbow,Up,1
365,2025-10-22 16:14:51,25  10  20  10  44\365.mp4,0,,2026-01-30T14:57:59,Rainbow,Up,1
366,2025-10-22 16:23:48,25  10  20  10  44\366.mp4,0,,2026-01-30T14:58:25,Chinook,Up,1
367,2025-10-22 16:31:00,25  10  20  10  44\367.mp4,0,,2026-01-30T14:58:42,Chinook,Up,1
368,2025-10-22 16:36:54,25  10  20  10  44\368.mp4,0,,2026-01-30T14:58:56,Chinook,Up,1
369,2025-10-22 16:37:54,25  10  20  10  44\369.mp4,0,,2026-01-30T14:59:10,Chinook,Up,1
370,2025-10-22 16:44:56,25  10  20  10  44\370.mp4,0,,2026-01-30T14:59:25,Chinook,Up,1
371,2025-10-22 16:45:22,25  10  20  10  44\371.mp4,0,,2026-01-30T14:59:40,Chinook,Up,1
372,2025-10-22 16:49:36,25  10  20  10  44\372.mp4,0,,2026-01-30T14:59:54,Chinook,Up,1
373,2025-10-22 16:55:03,25  10  20  10  44\373.mp4,0,,2026-01-30T15:00:07,Chinook,Up,1
374,2025-10-22 16:57:43,25  10  20  10  44\374.mp4,0,,2026-01-30T15:00:22,Chinook,Up,1
375,2025-10-22 17:01:18,25  10  20  10  44\375.mp4,0,,2026-01-30T15:00:36,Rainbow,Up,1
376,2025-10-22 17:15:31,25  10  20  10  44\376.mp4,0,,2026-01-30T15:00:50,Chinook,Stay,1
376,2025-10-22 17:15:31,25  10  20  10  44\376.mp4,0,,2026-01-30T15:00:50,Chinook,Up,1
377,2025-10-22 17:17:11,25  10  20  10  44\377.mp4,0,,2026-01-30T15:01:05,Chinook,Up,1
378,2025-10-22 17:20:52,25  10  20  10  44\378.mp4,0,,2026-01-30T15:01:19,Chinook,Up,1
379,2025-10-22 17:25:47,25  10  20  10  44\379.mp4,0,,2026-01-30T15:01:33,Chinook,Up,1
380,2025-10-22 17:27:00,25  10  20  10  44\380.mp4,0,,2026-01-30T15:01:49,Chinook,Up,1
381,2025-10-22 17:27:26,25  10  20  10  44\381.mp4,0,,2026-01-30T15:02:02,Chinook,Up,1
382,2025-10-22 17:35:09,25  10  20  10  44\382.mp4,0,,2026-01-30T15:02:17,Rainbow,Up,1
383,2025-10-22 17:37:36,25  10  20  10  44\383.mp4,0,,2026-01-30T15:02:33,Chinook,Up,1
384,2025-10-22 17:51:05,25  10  20  10  44\384.mp4,0,,2026-01-30T15:02:46,Chinook,Up,1
385,2025-10-22 17:52:21,25  10  20  10  44\385.mp4,0,,2026-01-30T15:03:00,Chinook,Up,1
386,2025-10-22 17:52:57,25  10  20  10  44\386.mp4,0,,2026-01-30T15:03:14,Chinook,Up,1
387,2025-10-22 17:53:43,25  10  20  10  44\387.mp4,0,,2026-01-30T15:03:42,Non fish,Down,1
388,2025-10-22 17:55:39,25  10  20  10  44\388.mp4,0,,2026-01-30T15:03:56,Chinook,Up,1
389,2025-10-22 17:56:02,25  10  20  10  44\389.mp4,0,,2026-01-30T15:04:10,Chinook,Up,1
390,2025-10-22 17:57:45,25  10  20  10  44\390.mp4,0,,2026-01-30T15:04:24,Chinook,Up,1
391,2025-10-22 17:59:00,25  10  20  10  44\391.mp4,0,C,2026-01-30T15:05:04,Rainbow,Up,1
392,2025-10-22 18:05:30,25  10  20  10  44\392.mp4,0,,2026-01-30T15:05:20,Chinook,Up,1
393,2025-10-22 18:17:17,,0,,2026-01-30T15:05:24,Non fish,Stay,1
394,2025-10-22 18:17:21,25  10  20  10  44\394.mp4,0,,2026-01-30T15:05:41,Chinook,Up,2
395,2025-10-22 18:19:29,25  10  20  10  44\395.mp4,0,,2026-01-30T15:05:54,Chinook,Up,1
396,2025-10-22 18:20:09,25  10  20  10  44\396.mp4,0,,2026-01-30T15:06:19,Rainbow,Up,1
397,2025-10-22 18:46:20,25  10  20  10  44\397.mp4,0,,2026-01-30T15:06:37,Chinook,Up,1
398,2025-10-22 19:23:49,25  10  20  10  44\398.mp4,0,,2026-01-30T15:06:51,Non fish,Down,1
399,2025-10-22 19:30:59,25  10  20  10  44\399.mp4,0,,2026-01-30T15:07:05,Chinook,Up,1
400,2025-10-22 19:37:45,25  10  20  10  44\400.mp4,0,,2026-01-30T15:07:20,Chinook,Up,1
401,2025-10-22 19:41:03,25  10  20  10  44\401.mp4,0,,2026-01-30T15:07:52,Rainbow,Up,1
402,2025-10-22 19:48:07,25  10  20  10  44\402.mp4,0,,2026-01-30T15:08:07,Chinook,Up,1
403,2025-10-22 19:55:28,25  10  20  10  44\403.mp4,0,,2026-01-30T15:08:23,Non fish,Down,1
404,2025-10-22 20:07:57,25  10  20  10  44\404.mp4,0,,2026-01-30T15:08:43,Chinook,Up,1
405,2025-10-22 20:20:11,25  10  20  10  44\405.mp4,0,,2026-01-30T15:08:57,Non fish,Down,1
406,2025-10-22 20:47:25,25  10  20  10  44\406.mp4,0,,2026-01-30T15:09:12,Non fish,Down,1
407,2025-10-22 22:01:35,25  10  20  10  44\407.mp4,0,,2026-01-30T15:09:26,Non fish,Down,1
408,2025-10-22 22:07:20,25  10  20  10  44\408.mp4,0,,2026-01-30T15:09:41,Non fish,Down,1
409,2025-10-22 22:43:18,25  10  20  10  44\409.mp4,0,,2026-01-30T15:09:57,Non fish,Down,1
410,2025-10-22 22:44:34,25  10  20  10  44\410.mp4,0,,2026-01-30T15:10:10,Non fish,Down,1
411,2025-10-22 22:54:26,25  10  20  10  44\411.mp4,0,,2026-01-30T15:10:24,Non fish,Down,1
412,2025-10-22 23:00:08,25  10  20  10  44\412.mp4,0,,2026-01-30T15:10:37,Chinook,Up,1
413,2025-10-22 23:13:33,25  10  20  10  44\413.mp4,0,,2026-01-30T15:10:53,Chinook,Up,1
414,2025-10-22 23:27:45,25  10  20  10  44\414.mp4,0,,2026-01-30T15:11:10,Non fish,Down,1
415,2025-10-22 23:28:44,25  10  20  10  44\415.mp4,0,,2026-01-30T15:11:23,Non fish,Down,1
416,2025-10-22 23:30:23,25  10  20  10  44\416.mp4,0,,2026-01-30T15:11:36,Chinook,Up,1
417,2025-10-23 00:28:56,25  10  20  10  44\417.mp4,0,,2026-01-30T15:11:50,Chinook,Up,1
418,2025-10-23 03:12:29,25  10  20  10  44\418.mp4,0,,2026-01-30T15:12:04,Chinook,Up,1
419,2025-10-23 03:23:09,25  10  20  10  44\419.mp4,0,,2026-01-30T15:12:25,Non fish,Down,1
420,2025-10-23 04:26:46,25  10  20  10  44\420.mp4,0,,2026-01-30T15:12:41,Non fish,Down,1
421,2025-10-23 06:26:30,25  10  20  10  44\421.mp4,0,,2026-01-30T15:12:57,Non fish,Down,1
422,2025-10-23 06:41:11,25  10  20  10  44\422.mp4,0,,2026-01-30T15:13:23,Non fish,Down,1
423,2025-10-23 06:53:33,25  10  20  10  44\423.mp4,0,,2026-01-30T15:13:36,Non fish,Down,1
424,2025-10-23 06:55:47,25  10  20  10  44\424.mp4,0,,2026-01-30T15:13:51,Non fish,Down,1
425,2025-10-23 07:14:25,25  10  20  10  44\425.mp4,0,,2026-01-30T15:14:05,Non fish,Down,1
426,2025-10-23 08:07:01,25  10  20  10  44\426.mp4,0,,2026-01-30T15:14:21,Non fish,Down,1
427,2025-10-23 08:55:10,25  10  20  10  44\427.mp4,0,,2026-01-30T15:14:36,Chinook,Up,1
428,2025-10-23 09:27:50,25  10  20  10  44\428.mp4,0,,2026-01-30T15:15:01,Non fish,Down,1
429,2025-10-23 11:07:06,25  10  20  10  44\429.mp4,0,,2026-01-30T15:15:20,Rainbow,Up,1
430,2025-10-23 12:22:24,25  10  20  10  44\430.mp4,0,,2026-01-30T15:15:36,Chinook,Up,1
431,2025-10-23 12:24:41,25  10  20  10  44\431.mp4,0,,2026-01-30T15:15:50,Chinook,Up,1
432,2025-10-23 13:06:50,25  10  20  10  44\432.mp4,0,,2026-01-30T15:16:07,Rainbow,Up,1
433,2025-10-23 13:53:55,25  10  20  10  44\433.mp4,0,,2026-01-30T15:16:30,Rainbow,Up,1
434,2025-10-23 14:32:52,25  10  20  10  44\434.mp4,0,,2026-01-30T15:16:44,Chinook,Up,1
435,2025-10-23 14:59:15,25  10  20  10  44\435.mp4,0,,2026-01-30T15:17:05,Rainbow,Up,1
436,2025-10-23 15:21:34,25  10  20  10  44\436.mp4,0,,2026-01-30T15:17:20,Chinook,Up,1
437,2025-10-23 15:22:24,25  10  20  10  44\437.mp4,0,,2026-01-30T15:17:39,Rainbow,Up,1
438,2025-10-23 15:35:24,25  10  20  10  44\438.mp4,0,,2026-01-30T15:17:57,Rainbow,Up,1
439,2025-10-23 15:40:36,25  10  20  10  44\439.mp4,0,,2026-01-30T15:18:10,Chinook,Up,1
440,2025-10-23 15:44:40,25  10  20  10  44\440.mp4,0,,2026-01-30T15:18:25,Chinook,Up,1
441,2025-10-23 15:50:57,25  10  20  10  44\441.mp4,0,,2026-01-30T15:18:38,Chinook,Up,1
442,2025-10-23 15:53:53,25  10  20  10  44\442.mp4,0,,2026-01-30T15:18:54,Chinook,Up,1
443,2025-10-23 16:01:21,25  10  20  10  44\443.mp4,0,,2026-01-30T15:19:08,Chinook,Up,1
444,2025-10-23 16:04:04,25  10  20  10  44\444.mp4,0,,2026-01-30T15:19:21,Chinook,Up,1
445,2025-10-23 16:11:59,25  10  20  10  44\445.mp4,0,,2026-01-30T15:19:38,Chinook,Up,1
446,2025-10-23 16:18:17,25  10  20  10  44\446.mp4,0,,2026-01-30T15:19:52,Chinook,Up,1
447,2025-10-23 16:20:31,25  10  20  10  44\447.mp4,0,,2026-01-30T15:20:07,Chinook,Up,1
